source_csv_path,source_row_number,image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,3,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,27.93099570274353,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,4,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.728856325149536,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,5,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.127116918563843,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,6,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.7258801460266113,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,7,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,8,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,5.071211814880371,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,9,0,0,10,0.75,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.017932415008545,initial_label_local_verify_time,1265.293296,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,2,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,614.108029,rerun_attempt_runtime,614.108029,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/001_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,2,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,613.584201,rerun_attempt_runtime,613.584201,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/002_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,2,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,3,4,3,9,TIME_LIMIT,timeout,True,False,613.580041,rerun_attempt_runtime,613.580041,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/003_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,2,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,4,5,4,9,TIME_LIMIT,timeout,True,False,613.858812,rerun_attempt_runtime,613.858812,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/004_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,7,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,5,2,1,9,TIME_LIMIT,timeout,True,False,613.317014,rerun_attempt_runtime,613.317014,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/005_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,7,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,6,3,2,9,TIME_LIMIT,timeout,True,False,613.287446,rerun_attempt_runtime,613.287446,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/006_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,7,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,7,4,3,9,TIME_LIMIT,timeout,True,False,613.951615,rerun_attempt_runtime,613.951615,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/007_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,8,2,1,7,0,0,10,0.75,600.0,True,False,0.5,single_label_rerun,8,5,4,9,TIME_LIMIT,timeout,True,False,613.69177,rerun_attempt_runtime,613.69177,6174.672224,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_600_try_02/008_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,0,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8685786724090576,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,2,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,3,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,27.017231702804565,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,4,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.399381399154663,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,5,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.852142572402954,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,6,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.315572738647461,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,7,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,8,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,5.100225448608398,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,9,0,0,10,0.75,1200.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.989661931991577,initial_label_local_verify_time,2463.055164,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,2,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,1214.345252,rerun_attempt_runtime,1214.345252,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/001_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,2,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,1216.727351,rerun_attempt_runtime,1216.727351,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/002_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,2,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,3,4,3,9,TIME_LIMIT,timeout,True,False,1213.631645,rerun_attempt_runtime,1213.631645,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/003_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,2,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,4,5,4,9,TIME_LIMIT,timeout,True,False,1218.47583,rerun_attempt_runtime,1218.47583,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/004_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,7,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,5,2,1,9,TIME_LIMIT,timeout,True,False,1213.562374,rerun_attempt_runtime,1213.562374,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/005_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,7,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,6,3,2,9,TIME_LIMIT,timeout,True,False,1213.653695,rerun_attempt_runtime,1213.653695,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/006_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,7,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,7,4,3,9,TIME_LIMIT,timeout,True,False,1213.445178,rerun_attempt_runtime,1213.445178,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/007_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,9,2,1,7,0,0,10,0.75,1200.0,True,False,0.5,single_label_rerun,8,5,4,9,TIME_LIMIT,timeout,True,False,1213.616381,rerun_attempt_runtime,1213.616381,12180.51287,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260326/20260326_175035_ub_0p75_timeout_1200_try_03/008_adv_label_7_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,0,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8386421203613281,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,2,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,3,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,26.98112964630127,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,4,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.4466471672058105,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,5,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.8873748779296875,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,6,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.4682600498199463,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,7,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2373.1749827861786,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,8,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.866800785064697,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,9,0,0,10,0.75,3000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.733624219894409,initial_label_local_verify_time,5433.90819,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,2,0,0,10,0.75,3000.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,3016.764255,rerun_attempt_runtime,3016.764255,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/001_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,2,0,0,10,0.75,3000.0,True,False,0.5,single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,3013.39637,rerun_attempt_runtime,3013.39637,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/002_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,2,0,0,10,0.75,3000.0,True,False,0.5,single_label_rerun,3,4,3,9,TIME_LIMIT,timeout,True,False,3013.430162,rerun_attempt_runtime,3013.430162,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/003_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,10,2,1,2,0,0,10,0.75,3000.0,True,False,0.5,single_label_rerun,4,5,4,9,TIME_LIMIT,timeout,True,False,3013.476705,rerun_attempt_runtime,3013.476705,17490.975682,MaxDepthTimeout,5,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_3000_try_04/004_adv_label_2_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,0,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.874671459197998,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,2,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,4288.019498348236,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,3,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,27.055310249328613,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,4,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.5102500915527344,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,5,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.967778205871582,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,6,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.4404373168945312,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,7,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2374.712339401245,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,8,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.750267267227173,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,11,2,1,9,0,0,10,0.75,6500.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.648442506790161,initial_label_local_verify_time,6721.336139,6721.336139,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p75_timeout_6500_try_05/000_all_labels_eran_run.log
/root/Projects/Nathan/Patch-Attack-Verification/csv/recursive_timeout_refinement_20260326_175035.csv,12,2,1,0,0,0,10,0.8,600.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.481677532196045,initial_label_local_verify_time,1534.22733,6454.334894,MaxDepthTimeout,9,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260327/20260326_175035_ub_0p8_timeout_600_try_01/000_all_labels_eran_run.log
